333.6372,66.8772,-1
327.6702,73.87224,-1
206.6922,72.4854,-1
277.6098,0,1
271.7598,75.2076,-1
295.5264,0,1
309.3636,0,1
195.5928,75.2037,-1
201.63,0,1
225.2016,78,-1
434.3742,75.22866,-1
450.6216,75.22866,-1
448.89,76.6233,-1
320.6346,55.73334,1
194.4228,78,-1
234.195,57.13032,1
294.2004,72.4425,-1
322.608,72.4152,-1
276.6582,55.72008,1
227.3466,72.42066,-1
322.803,78,-1
378.0426,66.90138,-1
213.1272,72.4776,-1
225.2016,72.4815,-1
208.2522,75.2076,-1
398.8452,73.83636,-1
298.974,55.75674,1
278.772,0,1
308.0688,69.7008,-1
351.3978,75.22788,-1
342.732,54.32622,1
308.9736,72.4815,-1
352.9188,66.93102,-1
295.9164,75.19902,-1
207.4722,72.44328,-1
364.689,73.88238,-1
301.7898,73.8348,-1
337.1004,55.69746,1
310.3308,73.8153,-1
245.076,75.26844,-1
187.4106,0,1
405.561,69.65478,-1
295.9164,71.03616,-1
278.187,71.02836,-1
335.4624,73.86366,-1
261.0582,55.70994,1
273.8424,75.22944,-1
357.4662,66.83586,-1
208.4472,78,-1
388.8456,0,1
402.9636,76.62252,-1
264.5526,69.63762,-1
284.622,0,1
329.8152,0,1
307.8036,72.41988,-1
315.5958,78,-1
175.1334,68.27262,1
284.817,0,1
369.1662,73.86522,-1
231.0438,73.87302,-1
305.6898,66.86784,-1
436.9716,76.62174,-1
302.9286,0,1
291.0492,72.43548,-1
254.7714,57.13266,1
180.9834,69.62826,1
258.1254,73.81374,-1
358.1136,55.74504,1
238.836,0,1
343.8162,66.86784,-1
285.324,57.11862,1
350.0952,66.90762,-1
194.8128,78,-1
301.7898,69.86148,-1
301.7898,73.8348,-1
277.9998,0,1
436.3242,75.22788,-1
303.9036,0,1
285.012,0,1
251.6982,73.83636,-1
213.8994,77.9922,-1
271.8924,66.87564,-1
296.3064,0,1
342.2874,0,1
270.1998,73.83012,-1
309.3636,72.40896,-1
336.0474,75.2037,-1
167.1462,69.693,1
303.9036,75.20526,-1
316.7658,75.25596,-1
284.817,72.42456,-1
342.6696,0,1
310.5258,72.49944,-1
287.4846,72.4425,-1
232.4634,55.7388,1
434.3742,75.22788,-1
246.6282,0,1
245.076,73.80594,-1
322.998,75.19746,-1
232.6038,77.9883,-1
225.7866,0,1
238.251,69.69222,-1
207.0822,75.26298,-1
313.482,58.51014,1
266.8926,71.0229,-1
233.3838,75.24816,-1
313.482,69.62124,-1
307.4214,55.73178,1
358.332,75.22866,-1
239.226,72.45732,-1
174.5484,69.6306,1
247.0182,72.48462,-1
370.032,66.86784,-1
304.6836,72.4854,-1
299.403,55.72476,1
238.056,68.29212,-1
297.024,66.86628,-1
271.5648,75.2037,-1
154.8768,69.68442,1
270.9798,0,1
220.3344,73.8153,-1
251.1132,0,1
297.8664,0,1
147.8646,69.63918,1
276.2214,55.75362,1
354.2136,75.2271,-1
261.4872,58.53666,1
392.9952,75.22866,-1
283.803,66.86784,-1
232.7988,77.98674,-1
287.274,72.4425,-1
336.8274,75.22398,-1
238.056,69.69924,-1
314.7846,72.44094,-1
314.3556,72.44094,-1
253.2582,0,1
206.3022,69.62046,1
333.4188,64.10898,-1
315.2058,72.42846,-1
328.653,55.74582,1
347.7162,55.69044,1
373.7136,76.6233,-1
182.5356,0,1
252.6732,0,1
378.9162,76.62174,-1
328.653,58.50078,1
299.1846,58.53354,1
233.5788,73.81062,-1
271.3698,73.81452,-1
316.7658,78,-1
466.0032,75.22788,-1
225.9816,72.4815,-1
239.616,69.67896,-1
220.5294,0,1
200.07,0,1
342.303,66.87096,-1
207.2772,75.21696,-1
264.5526,0,1
221.6292,57.12954,1
200.46,66.91152,1
247.6266,55.69122,1
320.853,55.7154,1
333.8478,55.75128,1
247.4082,55.73724,1
457.119,76.62252,-1
364.8294,75.2271,-1
240.474,58.4766,1
256.5108,58.52418,1
258.6714,54.34026,1
213.3222,0,1
201.24,75.20136,-1
257.9304,72.44172,-1
224.8116,69.62514,-1
194.4228,0,1
312.6162,55.68654,1
303.3186,75.25908,-1
207.2772,78,-1
302.3436,73.89564,-1
277.2198,73.827,-1
258.3204,75.25986,-1
194.8128,72.47916,-1
181.5606,72.4737,1
302.1564,66.84366,-1
310.7208,73.79658,-1
450.4032,73.83558,-1
282.867,71.01744,-1
208.0572,0,1
180.5934,73.87146,-1
193.8378,0,1
247.0182,0,1
213.3222,0,1
350.7504,74.15382,-1
270.7848,76.67478,-1
341.4294,55.71228,1
368.1912,73.7997,-1
329.2302,76.63578,-1
263.4372,55.73802,1
258.5154,73.8309,-1
265.3872,73.83558,-1
269.5056,66.86784,-1
296.3064,75.20838,-1
168.3162,0,1
348.5196,0,1
296.6964,73.8036,-1
500.6664,75.22866,-1
366.561,55.69356,-1
322.608,0,1
434.1558,75.22788,-1
253.0398,55.72866,1
207.0822,69.62748,1
276.2214,55.73178,1
245.661,73.88472,-1
337.2174,73.8699,-1
313.482,55.70916,1
429.1716,75.22866,-1
271.8924,73.8348,-1
270.3948,0,1
276.8298,75.28872,-1
338.403,75.22944,-1
370.032,66.86784,-1
304.4886,71.0151,-1
487.4532,78,-1
321.0714,73.83558,-1
259.5372,55.72086,1
422.4558,75.22866,-1
238.056,78,-1
225.9816,73.82232,-1
258.7104,78,-1
213.1272,69.62592,1
309.7536,71.09544,-1
284.232,0,1
270.5898,73.81764,-1
271.3698,75.26532,-1
350.0796,0,1
201.24,41.77446,1
240.045,57.16152,1
292.2582,55.74504,1
238.446,0,1
232.0188,78,-1
317.1558,40.37202,1
210.5766,55.72398,1
263.4372,55.72788,1
407.94,75.2271,-1
219.4608,55.7271,1
149.2218,69.6735,1
485.7216,75.22866,-1
262.5714,55.72086,1
180.9834,69.68442,1
278.967,75.19824,-1
323.4504,72.44094,-1
194.4228,0,1
220.3344,0,1
240.006,69.6384,-1
385.1952,73.83636,-1
226.3716,69.6423,-1
239.616,69.6345,-1
251.3082,73.82388,-1
256.3704,73.88784,-1
258.6714,72.4425,-1
181.3656,0,1
506.9532,75.22866,-1
174.9384,0,1
338.6136,78,-1
253.2582,55.71852,1
219.2424,55.72632,1
225.5916,73.8192,-1
269.9424,55.72086,1
308.7786,0,1
285.324,55.7505,1
429.6084,75.22788,-1
362.4504,66.84288,-1
350.7504,74.10312,-1
255.645,55.71774,1
239.616,69.6345,-1
358.9794,78,-1
313.482,55.73802,1
291.4392,0,1
304.0986,75.20682,-1
186.6306,69.62592,1
337.9662,54.366,1
284.4582,55.74582,1
245.076,75.2778,-1
291.0492,73.80516,-1
272.3214,73.83636,-1
371.1162,73.81062,-1
206.6922,72.47526,-1
353.5818,0,1
195.2028,0,1
226.1766,55.731,1
343.0596,69.654,-1
301.7898,75.22788,-1
322.803,76.65528,-1
336.882,73.83636,-1
289.224,57.12486,1
356.6004,66.91932,-1
258.2424,75.22866,-1
284.6688,58.539,1
316.5708,0,1
188.1906,75.21462,-1
233.7738,72.43782,-1
290.2692,0,1
303.9036,44.56608,1
258.9054,0,1
277.0872,55.76922,1
195.2028,0,1
205.9122,0,1
395.1636,76.62252,-1
169.0962,69.6189,1
389.7426,75.22788,-1
246.6282,0,1
365.4768,55.77156,-1
298.5372,57.14514,1
308.9736,73.87458,-1
323.0214,73.83558,-1
224.8116,78,-1
350.2746,75.27702,-1
347.3496,73.82232,-1
386.2794,75.22866,-1
198.705,66.8889,1
246.6282,0,1
315.9858,72.43236,-1
302.0004,72.44094,-1
344.682,54.30984,1
344.682,72.50022,-1
260.0754,0,1
341.4294,58.50234,1
239.226,72.47214,-1
194.8128,77.98674,-1
315.5958,72.40506,-1
226.9566,78,-1
220.3344,77.98518,-1
301.5714,55.72788,1
287.274,72.44172,-1
289.8792,0,1
341.0004,66.83508,-1
220.5294,69.70626,-1
350.7504,66.83586,-1
370.2504,69.65634,-1
310.3308,0,1
357.4662,58.53822,1
220.7244,77.9844,-1
245.076,0,1
392.7768,58.48986,-1
323.388,72.47526,-1
313.9188,66.90528,-1
271.3698,72.42066,-1
378.6978,75.22866,-1
304.0986,75.20292,-1
209.0634,55.72866,1
226.9566,0,1
358.5504,66.87174,-1
327.3504,55.692,1
315.5958,72.4698,-1
268.6398,55.69122,1
240.045,55.73412,1
322.023,75.20916,-1
195.2028,0,1
324.753,66.90372,-1
297.8664,0,1
316.7658,73.87692,-1
272.9766,73.8348,-1
278.187,73.8621,-1
349.6662,58.53588,1
444.7716,75.22944,-1
310.9158,71.09466,-1
285.012,0,1
274.2714,75.22944,-1
187.9956,69.66258,1
206.6922,0,1
472.719,75.22788,-1
358.332,75.22866,-1
315.4008,0,1
181.1784,72.4347,1
291.2442,73.8543,-1
350.532,73.89798,-1
188.1906,66.885,1
292.6092,73.81374,-1
266.4714,75.22788,-1
189.1656,0,1
347.7162,66.90762,-1
188.5806,78,-1
323.388,75.21852,-1
345.3294,66.85224,-1
315.4008,73.8231,-1
443.9058,75.22788,-1
256.5654,72.40896,-1
225.7866,0,1
193.8378,69.62826,1
355.9452,58.47738,1
295.503,73.83558,-1
238.446,0,1
0,0,1
188.1906,72.44796,-1
296.3064,72.4191,-1
188.1906,75.2076,-1
303.3186,0,1
385.4136,72.4425,-1
240.045,55.7388,1
254.7714,55.68966,1
372.1926,76.62252,-1
290.0742,73.87692,-1
296.8056,55.75986,1
335.3688,57.10614,1
256.9554,73.83792,-1
305.0346,66.86394,-1
353.5818,73.86288,-1
263.1876,75.21462,-1
343.0596,0,1
377.6136,69.65478,-1
292.0398,58.5273,1
270.5898,69.64932,-1
284.817,75.26064,-1
188.1906,75.25908,-1
238.056,75.20448,-1
263.5776,75.2037,-1
386.061,66.86316,-1
232.7988,0,1
242.8608,55.73646,1
321.282,66.87954,-1
322.608,0,1
245.466,73.83168,-1
315.9858,72.48774,-1
294.2004,73.8348,-1
326.703,55.77312,1
238.836,75.2037,-1
270.1998,75.20838,-1
290.3082,66.8694,-1
287.274,71.04864,-1
195.7878,75.20604,-1
473.3664,78,-1
188.1906,0,1
341.4294,55.74192,1
328.653,55.72008,1
284.427,75.21462,-1
239.616,72.4503,-1
232.9938,72.43392,-1
301.1346,75.22866,-1
333.7152,0,1
304.6836,72.49476,-1
353.7846,69.64932,-1
341.4294,58.49688,1
303.1236,0,1
265.3872,0,1
303.9036,72.42768,-1
142.0146,69.62748,1
251.6982,69.63762,-1
290.8542,0,1
315.5958,72.47682,-1
296.8914,0,1
265.1376,75.2778,-1
239.616,76.59522,-1
226.7616,73.83246,-1
194.8128,78,-1
302.9286,73.81608,-1
349.6662,69.63294,-1
315.432,55.71852,1
254.0304,75.20214,-1
379.5636,66.87018,-1
267.1266,73.83558,-1
277.953,55.75674,1
444.5532,75.22788,-1
363.0978,58.5078,-1
448.89,75.23022,-1
258.6714,55.7427,1
323.778,75.28014,-1
303.1236,75.22632,-1
188.5806,0,1
293.3346,73.83558,-1
317.1558,72.48618,-1
305.6898,65.47398,-1
270.7848,0,1
350.532,72.47994,-1
200.46,73.88472,-1
308.9736,75.27624,-1
304.8786,75.22866,-1
231.0438,0,1
303.9036,75.20136,-1
187.6056,75.2076,-1
346.9596,73.86756,-1
357.0294,66.87954,-1
333.1302,0,1
442.6032,75.22944,-1
208.4472,75.26298,-1
284.622,72.41988,-1
226.3716,75.25752,-1
370.2504,69.65634,-1
261.4872,66.86784,-1
248.0556,57.14514,1
347.7162,55.69356,1
334.0662,55.76298,1
213.5172,0,1
342.8646,0,1
315.6504,73.86834,-1
344.9004,78,-1
429.6084,75.22866,-1
350.532,66.89982,-1
386.7084,75.22866,-1
201.24,75.23022,-1
263.3826,73.8699,-1
323.0214,73.91904,-1
343.2546,0,1
493.9506,76.62252,-1
276.2214,55.74738,1
305.6898,55.72164,1
238.836,75.26454,-1
314.6208,72.49164,-1
206.8872,0,1
361.374,0,1
226.1766,71.05332,-1
378.261,75.22788,-1
195.2028,76.60848,-1
344.9004,66.90372,-1
348.7146,0,1
232.2138,73.88472,-1
248.274,55.67874,1
448.89,75.22944,-1
398.8452,73.8348,-1
238.836,72.46044,-1
343.5978,66.86706,-1
273.8424,69.64074,-1
315.2058,72.4932,-1
323.973,69.70236,-1
252.0882,78,-1
218.9694,0,1
347.3496,78,-1
317.3508,0,1
271.3698,75.26376,-1
321.5004,72.44172,-1
227.7366,0,1
384.7584,76.62252,-1
335.6574,73.8816,-1
270.0048,69.62826,-1
238.056,73.79892,-1
277.6098,75.28404,-1
320.853,55.69278,1
238.056,78,-1
278.382,0,1
248.9214,55.75284,1
322.3662,68.23284,-1
329.082,75.22944,-1
245.076,0,1
207.2772,72.41442,-1
301.1346,75.22866,-1
321.828,0,1
305.6898,55.73646,1
163.059,0,1
276.4398,55.69122,1
215.4594,75.23958,-1
295.503,73.83558,-1
232.4634,55.74114,1
277.9998,72.41676,-1
342.8646,0,1
226.7616,72.4464,-1
245.661,72.41052,-1
321.282,68.27418,-1
182.5356,72.46512,1
194.8128,0,1
315.9858,0,1
270.7848,75.21384,-1
187.6056,72.47526,-1
453.0084,75.22944,-1
252.0882,73.8465,-1
399.2742,75.22788,-1
275.8548,0,1
195.2028,0,1
194.4228,75.25674,-1
259.5372,0,1
436.7532,76.62174,-1
193.8378,0,1
305.0736,75.26844,-1
258.024,73.83636,-1
366.132,72.61098,-1
202.995,55.74114,1
354.2136,66.88344,-1
220.7244,76.65372,-1
314.4258,73.8582,-1
295.9164,0,1
302.3436,75.26298,-1
358.332,72.4815,-1
208.2522,76.60614,-1
208.2522,0,1
263.5776,69.66804,-1
278.382,0,1
304.6056,57.1077,1
493.3032,76.6233,-1
218.9694,78,-1
444.99,73.83636,-1
224.445,57.1155,1
276.6582,55.7154,1
297.2814,0,1
459.5058,75.22944,-1
355.2978,66.89592,-1
244.8108,0,1
257.5872,72.44172,-1
284.8872,66.86862,-1
301.1346,72.44172,-1
253.4766,55.73958,1
188.1906,72.46902,-1
243.711,0,1
232.4634,55.7349,1
203.6502,55.74738,1
308.5836,73.87692,-1
453.0084,75.22788,-1
225.7866,72.4308,-1
368.1912,73.84104,-1
284.4582,55.74816,1
309.7536,72.4269,-1
493.3032,75.22944,-1
240.045,57.13968,1
290.6592,72.43782,-1
181.1784,0,1
275.4648,73.8114,-1
283.842,0,1
147.2796,69.68832,1
252.6732,78,-1
267.1266,73.83636,-1
339.0504,55.70682,1
200.655,66.90918,1
188.1906,0,1
488.319,75.22944,-1
226.9566,0,1
343.5978,66.86784,-1
274.2714,66.84834,-1
154.0968,69.6462,1
284.4582,55.74192,1
256.9554,77.9844,-1
278.187,75.20604,-1
277.8048,75.19746,-1
302.9286,73.80672,-1
290.2692,73.86522,-1
259.3266,75.22944,-1
335.1504,58.53666,1
309.3636,0,1
329.0352,73.8699,-1
311.532,66.86862,-1
329.2302,75.2583,-1
